completion_chars_mean,empty_response_rate,extracted_none_rate,format_accuracy,max_call_index,min_call_index,numeric_exact_rate,phase,reward_mean,reward_std,rows
821.4256198347107,0.0,0.11983471074380166,0.6033057851239669,7681,1,0.3925619834710744,early,4.429752066115703,1.0991735537190082,121
1378.698347107438,0.02066115702479339,0.28512396694214875,0.30991735537190085,15425,7745,0.23553719008264462,middle,1.787190082644628,1.0929752066115703,121
633.7768595041322,0.5289256198347108,0.7107438016528925,0.19834710743801653,23169,15489,0.1446280991735537,late,-0.1921487603305785,0.9111570247933884,121
