answer_single_number_rate,call_index,dataset_role,dense_wrong_reward_std,empty_response_rate,extracted_none_rate,fallback_guarded_wrong_reward_std,fallback_number_used_rate,fallback_numeric_exact_rate,format_accuracy,guarded_wrong_reward_std,no_close_answer_rate,numeric_exact_rate,overlong_rate_1200,overlong_rate_1600,parser_false_negative_rate,reward_format_leakage,reward_hacking_rate,reward_mean,reward_mode,reward_numeric_margin,robust_numeric_exact_rate,rows,run_id
0.625,404,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.649519052838329,0.0,0.375,3.3211855469846907,0.0,0.0,0.0,1.0825317547305484,0.25,0.5,0.125,0.0,0.0,,0.0,0.8374999780207872,gsm8k_verifiable_format,0.6749999783933163,0.5,8,R4_r12_format_lr3e-6_rollout320
0.875,405,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.49607837082461076,0.0,0.125,2.2323526687107482,0.0,0.0,0.0,0.8267972847076845,0.0,0.0,0.125,0.125,0.0,,0.0,0.4625000022351742,gsm8k_verifiable_format,,0.0,8,R4_r12_format_lr3e-6_rollout320
1.0,406,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,2.4803918541230536,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,,0.0,1.1874999590218067,gsm8k_verifiable_format,0.8999999463558197,0.875,8,R4_r12_format_lr3e-6_rollout320
1.0,407,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.2999999523162842,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
0.5,408,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.75,0.0,0.5,2.3131333592121317,0.0,0.0,0.0,1.25,0.0,0.0,0.5,0.375,0.0,,0.0,0.3125,gsm8k_verifiable_format,,0.0,8,R4_r12_format_lr3e-6_rollout320
1.0,409,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.2999999523162842,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
0.0,410,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,1.0,0.5787580992953792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,gsm8k_verifiable_format,,0.0,8,R4_r12_format_lr3e-6_rollout320
0.875,411,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.125,0.24803918541230538,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,,0.0,1.2499999552965164,gsm8k_verifiable_format,0.3999999761581421,0.875,8,R4_r12_format_lr3e-6_rollout320
1.0,412,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.2999999523162842,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
0.625,413,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.7261843774138906,0.0,0.375,0.3630921887069453,0.0,0.0,0.0,1.2103072956898178,0.0,0.0,0.375,0.25,0.0,,0.0,0.2500000037252903,gsm8k_verifiable_format,,0.0,8,R4_r12_format_lr3e-6_rollout320
0.625,414,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.7261843774138906,0.0,0.375,0.3630921887069453,0.0,0.0,0.0,1.2103072956898178,0.0,0.0,0.5,0.375,0.0,,0.0,0.2500000037252903,gsm8k_verifiable_format,,0.0,8,R4_r12_format_lr3e-6_rollout320
0.875,415,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],1.375,0.0,0.125,1.8822775432969496,0.0,0.0,0.0,2.125,0.0,0.75,0.25,0.125,0.0,,0.0,1.137499962002039,gsm8k_verifiable_format,0.6499999612569809,0.75,8,R4_r12_format_lr3e-6_rollout320
1.0,790,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.2999999523162842,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
1.0,791,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.41339864235384227,0.0,0.0,0.5787580992953792,0.0,0.0,0.0,0.5787580992953792,0.0,0.0,0.0,0.0,0.0,,0.0,0.4000000059604645,gsm8k_verifiable_format,,0.0,8,R4_r12_format_lr3e-6_rollout320
1.0,792,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.2999999523162842,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
1.0,793,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.3124999552965164,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
0.75,794,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.649519052838329,0.0,0.25,0.3247595264191645,0.0,0.0,0.0,1.0825317547305484,0.0,0.0,0.375,0.25,0.0,,0.0,0.30000000447034836,gsm8k_verifiable_format,,0.0,8,R4_r12_format_lr3e-6_rollout320
1.0,795,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,3.247595264191645,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,,0.0,1.0749999657273293,gsm8k_verifiable_format,0.8999999463558197,0.75,8,R4_r12_format_lr3e-6_rollout320
1.0,796,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,2.4803918541230536,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,,0.0,1.1874999590218067,gsm8k_verifiable_format,0.8999999463558197,0.875,8,R4_r12_format_lr3e-6_rollout320
1.0,797,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.2999999523162842,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
1.0,798,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.5892556509887896,0.0,0.0,2.8339460121886586,0.0,0.0,0.0,0.8249579113843055,0.0,0.25,0.0,0.0,0.0,,0.0,0.6249999925494194,gsm8k_verifiable_format,0.8999999463558197,0.25,8,R4_r12_format_lr3e-6_rollout320
1.0,799,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,3.247595264191645,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,,0.0,0.6249999925494194,gsm8k_verifiable_format,0.8999999463558197,0.25,8,R4_r12_format_lr3e-6_rollout320
0.75,800,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.7071067811865476,0.0,0.25,3.59687364248454,0.0,0.0,0.0,1.178511301977579,0.0,0.25,0.25,0.125,0.0,,0.0,0.6624999865889549,gsm8k_verifiable_format,0.8499999543031056,0.25,8,R4_r12_format_lr3e-6_rollout320
1.0,801,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.125,0.0,0.0,,0.0,1.2999999523162842,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
1.0,802,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.3249999582767487,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
1.0,803,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.3124999552965164,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
1.0,804,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,2.4803918541230536,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,,0.0,1.1874999590218067,gsm8k_verifiable_format,0.8999999463558197,0.875,8,R4_r12_format_lr3e-6_rollout320
1.0,805,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.8249579113843054,0.0,0.0,3.014126894724242,0.0,0.0,0.0,1.0474837574980445,0.0,0.625,0.0,0.0,0.0,,0.0,0.9812499731779099,gsm8k_verifiable_format,0.8499999443689983,0.625,8,R4_r12_format_lr3e-6_rollout320
0.75,806,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.649519052838329,0.0,0.25,2.2810359488618324,0.0,0.0,0.0,1.0825317547305484,0.0,0.0,0.0,0.0,0.0,,0.0,0.4125000014901161,gsm8k_verifiable_format,,0.0,8,R4_r12_format_lr3e-6_rollout320
0.875,807,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.75,0.0,0.125,3.4151260500163096,0.0,0.0,0.0,1.25,0.0,0.75,0.125,0.125,0.0,,0.0,1.0249999649822712,gsm8k_verifiable_format,1.099999949336052,0.75,8,R4_r12_format_lr3e-6_rollout320
1.0,808,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,1.9016337548276745,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,,0.0,1.2124999649822712,gsm8k_verifiable_format,0.9285713817392076,0.875,8,R4_r12_format_lr3e-6_rollout320
1.0,809,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,2.4803918541230536,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,,0.0,1.2249999642372131,gsm8k_verifiable_format,0.8285713876996721,0.875,8,R4_r12_format_lr3e-6_rollout320
1.0,810,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4625000022351742,gsm8k_verifiable_format,,0.0,8,R4_r12_format_lr3e-6_rollout320
0.875,811,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.9514585842273956,0.0,0.125,0.9921567416492215,0.0,0.0,0.0,1.4439393815184902,0.0,0.0,0.25,0.25,0.0,,0.0,0.36250000447034836,gsm8k_verifiable_format,,0.0,8,R4_r12_format_lr3e-6_rollout320
