answer_single_number_rate,call_index,dataset_role,dense_wrong_reward_std,empty_response_rate,extracted_none_rate,fallback_guarded_wrong_reward_std,fallback_number_used_rate,fallback_numeric_exact_rate,format_accuracy,guarded_wrong_reward_std,no_close_answer_rate,numeric_exact_rate,overlong_rate_1200,overlong_rate_1600,parser_false_negative_rate,reward_format_leakage,reward_hacking_rate,reward_mean,reward_mode,reward_numeric_margin,robust_numeric_exact_rate,rows,run_id
0.125,394,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.49607837082461076,0.0,0.875,3.119369928366945,0.0,0.0,0.0,0.8267972847076845,0.125,0.0,1.0,0.75,0.0,,0.0,-1.5,baseline,,0.0,8,R2_k8_beta004_rollout320
1.0,395,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,3.247595264191645,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,,0.0,-0.125,baseline,1.5,0.25,8,R2_k8_beta004_rollout320
1.0,396,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,baseline,,1.0,8,R2_k8_beta004_rollout320
1.0,397,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,baseline,,1.0,8,R2_k8_beta004_rollout320
1.0,398,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,3.247595264191645,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,,0.0,-0.25,baseline,1.6666666666666665,0.25,8,R2_k8_beta004_rollout320
1.0,399,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,3.6309218870694533,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,,0.0,0.0625,baseline,1.5,0.375,8,R2_k8_beta004_rollout320
1.0,400,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,1.0,0.0,0.0,0.0,,0.0,0.5,baseline,,1.0,8,R2_k8_beta004_rollout320
1.0,401,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.875,baseline,,1.0,8,R2_k8_beta004_rollout320
1.0,402,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,2.4803918541230536,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,,0.0,0.8125,baseline,1.5,0.875,8,R2_k8_beta004_rollout320
1.0,403,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,1.3228756555322954,0.0,0.0,0.0,0.0,0.375,0.875,0.0,0.0,0.0,,0.0,0.4375,baseline,2.2142857142857144,0.875,8,R2_k8_beta004_rollout320
0.625,404,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.375,0.3630921887069453,0.0,0.0,0.0,0.0,0.125,0.625,0.0,0.0,0.0,,0.0,-0.4375,baseline,3.3,0.625,8,R2_k8_beta004_rollout320
0.75,405,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.7071067811865476,0.0,0.375,3.3697876416771426,0.0,0.0,0.625,1.178511301977579,0.0,0.25,0.25,0.25,0.0,3.5,0.375,3.25,baseline,7.666666666666667,0.25,8,R2_k8_beta004_rollout320
0.875,406,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.7071067811865476,0.0,0.125,3.2026295348510105,0.0,0.0,0.0,1.178511301977579,0.0,0.625,0.0,0.0,0.0,,0.0,0.4375,baseline,2.033333333333333,0.625,8,R2_k8_beta004_rollout320
1.0,407,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,baseline,,1.0,8,R2_k8_beta004_rollout320
0.875,408,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.6896273903348097,0.0,0.125,0.6614378277661477,0.0,0.0,0.0,1.07483647011999,0.0,0.0,0.5,0.125,0.0,,0.0,-0.75,baseline,,0.0,8,R2_k8_beta004_rollout320
1.0,409,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,0.625,0.0,0.0,0.5,0.0,0.0,0.0,3.8333333333333335,0.25,3.875,baseline,2.25,0.5,8,R2_k8_beta004_rollout320
0.625,410,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.7261843774138906,0.0,0.375,0.3630921887069453,0.0,0.0,0.0,1.2103072956898178,0.0,0.0,0.375,0.375,0.0,,0.0,-1.25,baseline,,0.0,8,R2_k8_beta004_rollout320
1.0,411,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,baseline,,1.0,8,R2_k8_beta004_rollout320
1.0,412,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.25,1.0,0.0,0.0,0.0,,0.0,0.625,baseline,,1.0,8,R2_k8_beta004_rollout320
0.875,413,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.49607837082461076,0.0,0.125,0.24803918541230538,0.0,0.0,0.25,0.8267972847076845,0.0,0.0,0.25,0.25,0.0,3.5,0.25,0.5,baseline,,0.0,8,R2_k8_beta004_rollout320
0.875,414,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.49607837082461076,0.0,0.125,0.24803918541230538,0.0,0.0,0.0,0.8267972847076845,0.0,0.0,0.25,0.125,0.0,,0.0,-0.75,baseline,,0.0,8,R2_k8_beta004_rollout320
1.0,415,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,1.653594569415369,0.0,0.0,0.0,0.0,0.125,0.875,0.0,0.0,0.0,,0.0,0.6875,baseline,1.3571428571428572,0.875,8,R2_k8_beta004_rollout320
1.0,790,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,baseline,,1.0,8,R2_k8_beta004_rollout320
0.875,791,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],1.026436275942851,0.0,0.125,2.5248762345905194,0.0,0.0,0.0,1.469936830518334,0.0,0.125,0.0,0.0,0.0,,0.0,-0.4375,baseline,1.6428571428571428,0.125,8,R2_k8_beta004_rollout320
0.875,792,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],1.0248644896874035,0.0,0.125,2.7894892005526746,0.0,0.0,0.625,1.583881484062351,0.0,0.25,0.125,0.125,0.0,4.75,0.5,3.75,baseline,3.0,0.25,8,R2_k8_beta004_rollout320
1.0,793,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,baseline,,1.0,8,R2_k8_beta004_rollout320
0.75,794,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.8425917976695477,0.0,0.25,0.7228145941387736,0.0,0.0,0.0,1.3342688775130747,0.0,0.0,0.25,0.25,0.0,,0.0,-1.0,baseline,,0.0,8,R2_k8_beta004_rollout320
0.75,795,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.25,0.3247595264191645,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,,0.0,0.625,baseline,1.5,0.75,8,R2_k8_beta004_rollout320
0.125,796,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.875,0.24803918541230538,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,,0.0,-2.0625,baseline,3.5,0.125,8,R2_k8_beta004_rollout320
1.0,797,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.25,,0.0,1.0,0.0,0.0,0.0,,0.0,2.375,baseline,,1.0,8,R2_k8_beta004_rollout320
0.75,798,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],1.1319231422671772,0.0,0.25,1.9880011160711153,0.0,0.0,0.0,1.741048534648015,0.0,0.0,0.0,0.0,0.0,,0.0,-0.75,baseline,,0.0,8,R2_k8_beta004_rollout320
1.0,799,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,8,R2_k8_beta004_rollout320
0.875,800,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],1.1319231422671772,0.0,0.125,3.0450715816709466,0.0,0.0,0.875,1.741048534648015,0.125,0.5,0.125,0.0,0.0,4.333333333333333,0.375,6.25,baseline,5.5,0.5,8,R2_k8_beta004_rollout320
1.0,801,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.125,0.0,0.0,0.0,0.375,,0.0,0.875,0.0,0.0,0.0,,0.0,4.125,baseline,2.428571428571429,1.0,8,R2_k8_beta004_rollout320
0.875,802,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.5590169943749475,0.0,0.125,3.3105831718142955,0.0,0.0,0.125,0.9316949906249122,0.0,0.25,0.0,0.0,0.0,,0.0,0.5625,baseline,4.916666666666667,0.25,8,R2_k8_beta004_rollout320
1.0,803,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.125,2.4803918541230536,0.0,0.0,0.625,0.0,0.0,0.875,0.125,0.125,0.0,,0.0,6.3125,baseline,6.642857142857143,0.875,8,R2_k8_beta004_rollout320
1.0,804,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,baseline,,1.0,8,R2_k8_beta004_rollout320
1.0,805,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.5412658773652742,0.0,0.0,3.571671308715291,0.0,0.0,0.25,0.7577722283113838,0.0,0.5,0.0,0.0,0.0,3.5,0.25,1.25,baseline,-0.5,0.5,8,R2_k8_beta004_rollout320
0.875,806,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.6896273903348097,0.0,0.125,0.6614378277661477,0.0,0.0,0.25,1.07483647011999,0.0,0.0,0.0,0.0,0.0,3.5,0.25,0.25,baseline,,0.0,8,R2_k8_beta004_rollout320
0.75,807,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.7071067811865476,0.0,0.375,2.4302777619029476,0.0,0.0,0.625,1.178511301977579,0.25,0.5,0.125,0.0,0.0,3.5,0.125,5.4375,baseline,7.125,0.625,8,R2_k8_beta004_rollout320
1.0,808,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,2.4898230358802613,0.0,0.0,0.875,0.0,0.0,0.25,0.0,0.0,0.0,5.35,0.625,6.03125,baseline,5.291666666666667,0.25,8,R2_k8_beta004_rollout320
0.875,809,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.7371345514482248,0.0,0.125,2.428468846310366,0.0,0.0,0.875,1.148423942200966,0.0,0.125,0.0,0.0,0.0,3.7083333333333335,0.75,3.84375,baseline,5.892857142857142,0.125,8,R2_k8_beta004_rollout320
1.0,810,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,8,R2_k8_beta004_rollout320
1.0,811,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.5412658773652742,0.0,0.0,0.7577722283113838,0.0,0.0,0.875,0.7577722283113838,0.0,0.0,0.125,0.0,0.0,4.392857142857143,0.875,3.90625,baseline,,0.0,8,R2_k8_beta004_rollout320
0.625,812,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.7423074889580903,0.0,0.625,2.6098895450765727,0.0,0.0,0.25,1.2371791482634837,0.0,0.125,0.75,0.75,0.0,3.5,0.125,1.1875,baseline,8.928571428571429,0.125,8,R2_k8_beta004_rollout320
1.0,813,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,8,R2_k8_beta004_rollout320
0.75,814,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.649519052838329,0.0,0.25,0.3247595264191645,0.0,0.0,0.75,1.0825317547305484,0.0,0.0,0.25,0.25,0.0,3.5,0.75,2.25,baseline,,0.0,8,R2_k8_beta004_rollout320
0.75,815,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.25,0.3247595264191645,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.0,,0.0,6.625,baseline,9.5,0.75,8,R2_k8_beta004_rollout320
0.875,816,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.5590169943749475,0.0,0.125,3.3105831718142955,0.0,0.0,0.875,0.9316949906249122,0.0,0.25,0.125,0.125,0.0,3.5,0.625,4.25,baseline,6.333333333333334,0.25,8,R2_k8_beta004_rollout320
0.875,817,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.887742044458862,0.0,0.125,0.9499177595981665,0.0,0.0,0.875,1.3459284667098768,0.0,0.0,0.25,0.125,0.0,4.035714285714286,0.875,3.34375,baseline,,0.0,8,R2_k8_beta004_rollout320
0.875,818,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.125,2.728431039535359,0.0,0.0,0.875,0.0,0.0,0.875,0.125,0.125,0.0,,0.0,7.6875,baseline,10.5,0.875,8,R2_k8_beta004_rollout320
0.875,819,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.49607837082461076,0.0,0.125,0.24803918541230538,0.0,0.0,0.75,0.8267972847076845,0.0,0.0,0.125,0.125,0.0,3.5,0.75,2.5,baseline,,0.0,8,R2_k8_beta004_rollout320
1.0,820,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.25,0.0,0.0,0.0,0.75,,0.0,0.75,0.0,0.0,0.0,,0.0,7.25,baseline,7.0,1.0,8,R2_k8_beta004_rollout320
1.0,821,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,2.4803918541230536,0.0,0.0,1.0,0.0,0.0,0.875,0.0,0.0,0.0,3.5,0.125,8.3125,baseline,5.5,0.875,8,R2_k8_beta004_rollout320
0.875,822,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.9636964965693297,0.0,0.125,0.9264979425233496,0.0,0.0,0.875,1.3774835525333868,0.0,0.0,0.125,0.125,0.0,3.892857142857143,0.875,3.21875,baseline,,0.0,8,R2_k8_beta004_rollout320
0.875,823,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.6,0.0,0.375,3.711126639916779,0.0,0.0,0.5,1.0,0.0,0.25,0.25,0.25,0.0,3.5,0.25,3.3125,baseline,7.583333333333333,0.375,8,R2_k8_beta004_rollout320
1.0,824,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,2.4803918541230536,0.0,0.0,1.0,0.0,0.0,0.875,0.0,0.0,0.0,3.5,0.125,8.9375,baseline,6.2142857142857135,0.875,8,R2_k8_beta004_rollout320
1.0,825,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,2.4803918541230536,0.0,0.0,1.0,0.0,0.0,0.125,0.25,0.0,0.0,3.5,0.875,4.1875,baseline,5.5,0.125,8,R2_k8_beta004_rollout320
1.0,826,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,8,R2_k8_beta004_rollout320
1.0,827,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.125,,0.0,1.0,0.0,0.0,0.0,,0.0,3.875,baseline,,1.0,8,R2_k8_beta004_rollout320
0.875,828,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],1.0879309490955758,0.0,0.125,1.1621471238616907,0.0,0.0,0.75,1.4986973510352248,0.0,0.0,0.125,0.125,0.0,5.0,0.75,3.875,baseline,,0.0,8,R2_k8_beta004_rollout320
1.0,829,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,3.6309218870694533,0.0,0.0,1.0,0.0,0.0,0.625,0.0,0.0,0.0,3.5,0.375,7.1875,baseline,5.9,0.625,8,R2_k8_beta004_rollout320
0.875,1204,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.8645513169221574,0.0,0.375,2.927342811749249,0.0,0.0,0.625,1.3219111088086963,0.125,0.125,0.375,0.25,0.0,3.8125,0.5,3.28125,baseline,6.535714285714286,0.125,8,R2_k8_beta004_rollout320
1.0,1205,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.41339864235384227,0.0,0.0,0.5787580992953792,0.0,0.0,1.0,0.5787580992953792,0.0,0.0,0.0,0.0,0.0,3.90625,1.0,3.90625,baseline,,0.0,8,R2_k8_beta004_rollout320
1.0,1206,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,8,R2_k8_beta004_rollout320
1.0,1207,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.41339864235384227,0.0,0.0,0.5787580992953792,0.0,0.0,1.0,0.5787580992953792,0.0,0.0,0.0,0.0,0.0,4.5,1.0,4.5,baseline,,0.0,8,R2_k8_beta004_rollout320
1.0,1208,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.75,0.5,6.5,baseline,5.5,0.5,8,R2_k8_beta004_rollout320
0.875,1209,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.125,0.24803918541230538,0.0,0.0,0.625,0.0,0.125,0.875,0.0,0.0,0.0,,0.0,7.25,baseline,6.0,0.875,8,R2_k8_beta004_rollout320
1.0,1210,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,10.0,baseline,,1.0,8,R2_k8_beta004_rollout320
1.0,1211,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,2.4803918541230536,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0,4.5,0.875,5.1875,baseline,5.5,0.125,8,R2_k8_beta004_rollout320
1.0,1212,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,10.0,baseline,,1.0,8,R2_k8_beta004_rollout320
1.0,1213,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,10.0,baseline,,1.0,8,R2_k8_beta004_rollout320
1.0,1214,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,2.4803918541230536,0.0,0.0,1.0,0.0,0.0,0.875,0.0,0.0,0.0,4.5,0.125,9.3125,baseline,5.5,0.875,8,R2_k8_beta004_rollout320
1.0,1215,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.5412658773652742,0.0,0.0,0.7577722283113838,0.0,0.0,0.625,0.7577722283113838,0.0,0.0,0.0,0.0,0.0,4.5,0.625,2.75,baseline,,0.0,8,R2_k8_beta004_rollout320
0.875,1216,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.49607837082461076,0.0,0.125,0.24803918541230538,0.0,0.0,0.875,0.8267972847076845,0.0,0.0,0.0,0.0,0.0,4.5,0.875,4.125,baseline,,0.0,8,R2_k8_beta004_rollout320
0.125,1217,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.49607837082461076,0.0,1.0,0.24803918541230538,0.0,0.0,0.0,0.8267972847076845,0.125,0.0,0.875,0.875,0.0,,0.0,-0.125,baseline,,0.0,8,R2_k8_beta004_rollout320
1.0,1218,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,1.9016337548276745,0.0,0.0,1.0,0.0,0.0,0.875,0.0,0.0,0.0,5.75,0.125,9.46875,baseline,4.25,0.875,8,R2_k8_beta004_rollout320
1.0,1219,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,3.247595264191645,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,4.5,0.25,8.625,baseline,5.5,0.75,8,R2_k8_beta004_rollout320
1.0,1220,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,10.0,baseline,,1.0,8,R2_k8_beta004_rollout320
1.0,1221,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,10.0,baseline,,1.0,8,R2_k8_beta004_rollout320
0.875,1222,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.49607837082461076,0.0,0.125,0.24803918541230538,0.0,0.0,0.875,0.8267972847076845,0.0,0.0,0.25,0.25,0.0,4.5,0.875,3.875,baseline,,0.0,8,R2_k8_beta004_rollout320
