answer_format,extracted_none,format_ok,n,numeric,numeric_exact,reasoning_format,reward_recomputed,reward_total,robust_numeric_exact,role,rollouts_seen,trace_call_index
0.1875,0.0,0.0,8,0.2125,0.125,0.05,0.45,0.44999999832361937,0.125,val,154.30852354173558,208
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,155.05039144337854,209
0.2,0.0,0.0,8,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,155.7922593450215,210
0.1375,0.25,0.25,8,1.0,0.75,0.0875,1.225,1.2249999716877937,0.75,val,156.53412724666444,211
0.15000000000000002,0.125,0.0,8,0.55,0.5,0.012500000000000008,0.7125,0.7124999957159162,0.5,val,157.27599514830743,212
0.2,0.0,0.0,8,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,158.0178630499504,213
0.17500000000000002,0.125,0.0,8,1.0,0.875,0.05,1.225,1.2249999567866325,0.875,val,158.75973095159333,214
0.1375,0.25,0.0,8,0.6625,0.375,-0.04999999999999999,0.75,0.7499999888241291,0.375,val,159.5015988532363,215
0.1125,0.375,0.0,8,0.1,0.0,3.469446951953614e-18,0.21250000000000002,0.21250000223517418,0.0,val,160.24346675487925,216
0.2,0.0,0.0,8,0.325,0.25,0.125,0.65,0.6499999910593033,0.25,val,160.9853346565222,217
0.1,0.5,0.0,8,0.1,0.0,0.1,0.3,0.30000000074505806,0.0,val,161.72720255816517,218
0.1625,0.125,0.0,8,0.8875,0.75,6.938893903907228e-18,1.05,1.0499999709427357,0.75,val,162.46907045980814,219
0.1625,0.125,0.0,8,1.0,0.875,6.938893903907228e-18,1.1625,1.1624999642372131,0.875,val,163.2109383614511,220
0.15000000000000002,0.25,0.0,8,0.1,0.0,0.15000000000000002,0.4,0.40000000037252903,0.0,val,163.95280626309406,221
0.2,0.0,0.0,8,0.8875,0.875,0.1,1.1875,1.1874999590218067,0.875,val,164.69467416473702,222
0.1875,0.0,0.0,8,0.55,0.5,0.05,0.7875000000000001,0.7874999782070518,0.5,val,165.43654206637999,223
0.125,0.375,0.0,8,0.55,0.375,0.025,0.7000000000000001,0.6999999806284904,0.375,val,166.17840996802292,224
0.17500000000000002,0.0,0.0,8,1.0,1.0,0.012500000000000008,1.1875,1.1874999701976776,1.0,val,166.9202778696659,225
0.2,0.0,0.0,8,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,167.66214577130887,226
0.1375,0.25,0.0,8,0.55,0.375,3.469446951953614e-18,0.6875,0.6874999888241291,0.375,val,168.4040136729518,227
0.1,0.5,0.0,8,0.325,0.25,0.1,0.525,0.5249999947845936,0.25,val,169.14588157459477,228
0.2,0.0,0.125,8,0.6625,0.625,0.2625,1.125,1.1249999850988388,0.625,val,169.88774947623773,229
0.17500000000000002,0.125,0.75,8,0.325,0.25,0.525,1.0250000000000001,1.0249999836087227,0.25,val,170.6296173778807,230
0.025,0.875,0.0,8,0.1,0.0,-0.025,0.1,0.10000000055879354,0.0,val,171.37148527952365,231
0.17500000000000002,0.125,0.0,8,0.775,0.625,0.07500000000000001,1.0250000000000001,1.0249999687075615,0.625,val,172.11335318116662,232
0.1625,0.125,0.0,8,0.6625,0.625,0.012500000000000004,0.8375,0.8374999705702066,0.625,val,172.85522108280958,233
0.05,0.75,0.0,8,0.2125,0.125,0.025,0.28750000000000003,0.28749999590218067,0.125,val,173.59708898445254,234
0.1125,0.0,0.0,8,0.4375,0.375,-0.25,0.30000000000000004,0.2999999960884452,0.375,val,174.3389568860955,235
0.1875,0.0,0.0,8,0.8875,0.875,0.08750000000000001,1.1625,1.1624999642372131,0.875,val,175.08082478773844,236
0.17500000000000002,0.125,0.0,8,1.0,0.875,0.0625,1.2375,1.2374999597668648,0.875,val,175.8226926893814,237
0.1625,0.125,0.0,8,0.325,0.25,0.1,0.5875,0.5874999947845936,0.25,val,176.5645605910244,238
0.15000000000000002,0.125,0.0,8,0.8875,0.875,-0.04999999999999999,0.9875,0.9874999728053808,0.875,val,177.30642849266732,239
0.2,0.0,0.0,8,0.8875,0.75,0.1125,1.2,1.1999999582767487,0.875,val,178.04829639431028,240
0.17500000000000002,0.125,0.0,8,0.2125,0.125,0.07500000000000001,0.4625,0.4624999985098839,0.125,val,178.79016429595325,241
0.2,0.0,0.0,8,0.90625,0.875,0.1125,1.21875,1.2187499552965164,0.875,val,179.5320321975962,242
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,180.27390009923917,243
0.125,0.375,0.0,8,0.1,0.0,0.025,0.25,0.2500000037252903,0.0,val,181.01576800088213,244
0.17500000000000002,0.125,0.875,8,0.2125,0.125,0.5375,0.925,0.9249999765306711,0.125,val,181.75763590252507,245
0.17500000000000002,0.125,0.125,8,0.1,0.0,0.1375,0.41250000000000003,0.4125000014901161,0.0,val,182.49950380416806,246
0.2,0.0,0.0,8,1.0,1.0,0.1375,1.3375,1.337499961256981,1.0,val,183.24137170581102,247
0.17500000000000002,0.125,0.125,8,0.8875,0.875,0.225,1.2874999999999999,1.2874999735504389,0.875,val,183.98323960745395,248
0.125,0.0,0.0,8,0.775,0.75,-0.19999999999999998,0.7000000000000001,0.6999999936670065,0.75,val,184.72510750909692,249
0.125,0.125,0.0,8,1.0,0.875,-0.15,0.9750000000000001,0.9749999865889549,0.875,val,185.46697541073988,250
0.2,0.0,0.0,8,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,186.20884331238284,251
0.1625,0.125,0.0,8,1.0,0.875,6.938893903907228e-18,1.1625,1.1624999642372131,0.875,val,186.9507112140258,252
0.2,0.0,0.0,8,0.8875,0.875,0.1625,1.25,1.249999973922968,0.875,val,187.69257911566876,253
0.1875,0.0,0.0,8,1.0,1.0,0.08750000000000001,1.275,1.2749999687075615,1.0,val,188.4344470173117,254
0.17500000000000002,0.125,0.0,8,0.1,0.0,0.07500000000000001,0.35000000000000003,0.3500000052154064,0.0,val,189.1763149189547,255
0.1,0.5,0.0,8,0.11875000000000001,0.0,0.15000000000000002,0.36875,0.36875000037252903,0.0,val,189.91818282059765,256
0.2,0.0,0.0,8,0.475,0.375,0.11250000000000002,0.7875000000000001,0.7874999865889549,0.375,val,190.66005072224058,257
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,191.40191862388355,258
0.2,0.125,0.375,8,0.6625,0.625,0.3375,1.2,1.1999999657273293,0.625,val,192.14378652552654,259
0.15000000000000002,0.25,0.0,8,0.325,0.25,0.15000000000000002,0.625,0.6249999944120646,0.25,val,192.88565442716947,260
0.17500000000000002,0.125,0.0,8,0.1,0.0,0.1625,0.4375,0.4375,0.0,val,193.62752232881243,261
0.17500000000000002,0.125,0.0,8,1.0,0.875,0.05,1.225,1.2249999567866325,0.875,val,194.3693902304554,262
0.2,0.0,1.0,8,0.79375,0.75,0.6,1.59375,1.5937499552965164,0.75,val,195.11125813209836,263
0.17500000000000002,0.125,0.0,8,0.775,0.75,0.07500000000000001,1.0250000000000001,1.0249999649822712,0.75,val,195.85312603374132,264
0.17500000000000002,0.125,0.125,8,0.34375,0.25,0.1625,0.68125,0.6812499947845936,0.25,val,196.59499393538428,265
0.125,0.375,0.0,8,0.1,0.0,0.025,0.25,0.2500000037252903,0.0,val,197.33686183702724,266
0.2,0.0,0.0,8,0.8875,0.875,0.1,1.1875,1.1874999590218067,0.875,val,198.07872973867018,267
0.0,1.0,0.0,8,0.1,0.0,-0.025,0.07500000000000001,0.07500000111758709,0.0,val,198.82059764031317,268
0.1125,0.125,0.0,8,1.0,0.875,-0.19999999999999998,0.9125000000000001,0.9124999940395355,0.875,val,199.56246554195613,269
0.2,0.0,0.0,8,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,200.30433344359906,270
0.1125,0.0,0.0,8,1.0,1.0,-0.25,0.8625,0.8625000044703484,1.0,val,201.04620134524203,271
0.1625,0.0,0.0,8,0.8875,0.875,-0.03749999999999999,1.0125,1.0124999843537807,0.875,val,201.78806924688502,272
0.17500000000000002,0.125,0.125,8,0.4375,0.375,0.1125,0.725,0.7249999847263098,0.375,val,202.52993714852795,273
0.17500000000000002,0.125,0.625,8,0.1,0.0,0.46249999999999997,0.7375,0.7374999821186066,0.0,val,203.2718050501709,274
0.17500000000000002,0.0,0.0,8,1.0,1.0,6.938893903907228e-18,1.175,1.1749999672174454,1.0,val,204.01367295181387,275
0.2,0.0,1.0,8,0.6625,0.625,0.6,1.4625000000000001,1.462499961256981,0.625,val,204.75554085345684,276
0.125,0.25,0.0,8,0.55,0.375,-0.049999999999999996,0.625,0.6249999795109034,0.375,val,205.4974087550998,277
0.15000000000000002,0.25,0.0,8,0.25,0.125,0.025000000000000005,0.42500000000000004,0.4249999984167516,0.125,val,206.23927665674276,278
0.1625,0.125,0.0,8,0.55,0.5,0.05000000000000001,0.7625000000000001,0.7624999778345227,0.5,val,206.9811445583857,279
0.2,0.0,0.0,8,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,207.72301246002866,280
0.1375,0.125,0.0,8,1.0,0.875,-0.09999999999999999,1.0375,1.0374999791383743,0.875,val,208.46488036167165,281
0.1875,0.0,0.0,8,1.0,1.0,0.1,1.2875,1.2874999716877937,1.0,val,209.20674826331458,282
0.15000000000000002,0.25,0.0,8,0.55,0.375,0.125,0.825,0.824999988079071,0.375,val,209.94861616495754,283
0.1875,0.0,0.0,8,0.1,0.0,0.05,0.3375,0.3375000050291419,0.0,val,210.6904840666005,284
0.2,0.0,0.0,8,1.0,1.0,0.1625,1.3625,1.3624999672174454,1.0,val,211.4323519682435,285
0.15000000000000002,0.0,0.0,8,0.1,0.0,-0.0875,0.16250000000000003,0.1625000024214387,0.0,val,212.17421986988646,286
0.1375,0.25,0.0,8,1.0,0.75,3.469446951953614e-18,1.1375,1.1374999657273293,0.75,val,212.91608777152936,287
0.1125,0.0,0.0,8,0.325,0.25,-0.25,0.18750000000000003,0.18750000279396772,0.25,val,213.65795567317232,288
0.2,0.0,0.0,8,0.8875,0.875,0.1,1.1875,1.1874999590218067,0.875,val,214.39982357481531,289
0.17500000000000002,0.125,0.0,8,0.8875,0.75,0.05,1.1125,1.112499963492155,0.75,val,215.14169147645828,290
0.2,0.0,0.0,8,0.2125,0.125,0.1,0.5125000000000001,0.5124999992549419,0.125,val,215.88355937810124,291
0.17500000000000002,0.0,0.0,8,0.34375,0.25,0.012500000000000011,0.53125,0.5312499944120646,0.25,val,216.6254272797442,292
0.2,0.0,0.125,8,1.0,1.0,0.23750000000000002,1.4375,1.4374999701976776,1.0,val,217.36729518138714,293
0.08750000000000001,0.5,0.375,8,0.1,0.0,0.3125,0.5,0.4999999972060323,0.0,val,218.1091630830301,294
0.17500000000000002,0.125,0.0,8,1.0,0.875,0.05,1.225,1.2249999567866325,0.875,val,218.85103098467306,295
0.1875,0.0,0.0,8,0.46875,0.125,0.05,0.70625,0.7062500030733645,0.125,val,219.59289888631602,296
0.125,0.375,0.0,8,0.8875,0.625,0.05,1.0625,1.0624999701976776,0.625,val,220.33476678795898,297
0.17500000000000002,0.0,0.0,8,1.0,1.0,6.938893903907228e-18,1.175,1.1749999672174454,1.0,val,221.07663468960197,298
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,221.81850259124488,299
0.17500000000000002,0.125,0.0,8,0.71875,0.625,0.06250000000000001,0.95625,0.9562499760650098,0.625,val,222.56037049288784,300
0.1875,0.0,0.0,8,0.1,0.0,0.05,0.3375,0.3375000050291419,0.0,val,223.3022383945308,301
0.1625,0.125,0.0,8,0.4375,0.375,0.025000000000000005,0.625,0.6249999925494194,0.375,val,224.0441062961738,302
0.17500000000000002,0.125,0.0,8,0.1,0.0,0.05,0.325,0.3250000048428774,0.0,val,224.78597419781676,303
0.1625,0.0,0.0,8,0.4375,0.375,-0.04999999999999999,0.55,0.5499999914318323,0.375,val,225.52784209945972,304
0.1125,0.0,0.0,8,1.0,1.0,-0.25,0.8625,0.8625000044703484,1.0,val,226.26971000110262,305
0.2,0.0,0.125,8,0.4375,0.375,0.225,0.8625,0.8624999858438969,0.375,val,227.0115779027456,306
0.15000000000000002,0.25,0.0,8,0.775,0.625,6.938893903907228e-18,0.925,0.9249999690800905,0.625,val,227.75344580438858,307
0.2,0.0,0.0,8,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,228.49531370603154,308
0.125,0.375,0.0,8,0.4375,0.25,0.025,0.5875,0.587499987334013,0.25,val,229.2371816076745,309
0.1875,0.0,0.0,8,0.325,0.25,0.05,0.5625,0.5624999916180968,0.25,val,229.97904950931746,310
0.1,0.375,0.0,8,0.1,0.0,-0.075,0.125,0.12500000186264515,0.0,val,230.7209174109604,311
0.2,0.0,0.0,8,0.8875,0.875,0.1,1.1875,1.1874999590218067,0.875,val,231.46278531260336,312
0.125,0.25,0.0,8,0.1,0.0,-0.0875,0.1375,0.1375000011175871,0.0,val,232.20465321424632,313
0.1375,0.125,0.0,8,1.0,0.875,-0.07499999999999998,1.0625,1.0624999850988388,0.875,val,232.94652111588928,314
0.15000000000000002,0.25,0.125,8,0.1,0.0,0.1875,0.4375,0.4375,0.0,val,233.68838901753227,315
0.17500000000000002,0.125,0.125,8,0.775,0.75,0.175,1.125,1.1249999701976776,0.75,val,234.43025691917524,316
0.2,0.0,0.0,8,0.325,0.25,0.17500000000000002,0.7,0.6999999918043613,0.25,val,235.17212482081814,317
0.17500000000000002,0.125,0.0,8,0.775,0.75,0.15000000000000002,1.1,1.0999999763444066,0.75,val,235.9139927224611,318
0.1875,0.0,0.0,8,0.55,0.5,0.05,0.7875000000000001,0.7874999782070518,0.5,val,236.6558606241041,319
0.15000000000000002,0.25,0.5,8,0.55,0.5,0.3875,1.0875,1.087499976158142,0.5,val,237.39772852574706,320
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,238.13959642739002,321
0.1875,0.0,0.0,8,1.0,1.0,0.05,1.2375,1.2374999597668648,1.0,val,238.88146432903298,322
0.08750000000000001,0.5,0.0,8,0.8875,0.375,-0.012499999999999997,0.9625,0.9624999836087227,0.375,val,239.62333223067594,323
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,240.36520013231888,324
0.1875,0.0,0.0,8,0.1,0.0,0.05,0.3375,0.3375000050291419,0.0,val,241.10706803396184,325
0.2,0.0,0.0,8,0.8875,0.75,0.1,1.1875,1.1874999590218067,0.875,val,241.8489359356048,326
0.2,0.0,0.0,8,0.775,0.75,0.1,1.075,1.0749999657273293,0.75,val,242.59080383724776,327
0.2,0.0,0.125,8,0.1,0.0,0.1625,0.4625,0.4625000022351742,0.0,val,243.33267173889075,328
0.1625,0.125,0.0,8,1.0,0.875,6.938893903907228e-18,1.1625,1.1624999642372131,0.875,val,244.07453964053371,329
0.15000000000000002,0.0,0.0,8,1.0,1.0,-0.09999999999999999,1.05,1.0499999821186066,1.0,val,244.81640754217662,330
0.15000000000000002,0.25,0.0,8,0.775,0.625,0.05,0.9750000000000001,0.9749999679625034,0.625,val,245.55827544381958,331
0.15000000000000002,0.375,0.5,8,0.2125,0.125,0.3625,0.725,0.7249999921768904,0.125,val,246.30014334546257,332
0.2,0.0,0.0,8,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,247.04201124710553,333
0.1875,0.0,0.125,8,1.0,1.0,0.15,1.3375000000000001,1.337499961256981,1.0,val,247.7838791487485,334
0.1875,0.0,0.0,8,0.3625,0.25,0.05,0.6000000000000001,0.599999993108213,0.25,val,248.52574705039146,335
0.2,0.0,0.0,8,0.8875,0.875,0.1,1.1875,1.1874999590218067,0.875,val,249.2676149520344,336
0.1625,0.125,0.0,8,0.55,0.375,6.938893903907228e-18,0.7125,0.7124999826774001,0.375,val,250.00948285367735,337
0.07500000000000001,0.25,0.0,8,1.0,0.75,-0.3,0.775,0.7750000059604645,0.75,val,250.75135075532032,338
0.125,0.375,0.0,8,1.0,0.625,0.0625,1.1875,1.1874999850988388,0.625,val,251.49321865696328,339
0.125,0.375,0.0,8,0.1,0.0,-0.0125,0.21250000000000002,0.21250000316649675,0.0,val,252.23508655860624,340
0.17500000000000002,0.125,0.0,8,0.8875,0.875,0.15000000000000002,1.2125,1.2124999789521098,0.875,val,252.97695446024923,341
0.1875,0.0,0.0,8,0.55,0.5,0.05,0.7875000000000001,0.7874999865889549,0.5,val,253.71882236189214,342
0.15000000000000002,0.25,0.0,8,0.11875000000000001,0.0,0.05,0.31875000000000003,0.3187500052154064,0.0,val,254.4606902635351,343
0.2,0.0,0.0,8,0.55,0.5,0.17500000000000002,0.925,0.9249999858438969,0.5,val,255.20255816517806,344
0.15000000000000002,0.25,0.125,8,0.325,0.0,0.225,0.7,0.7000000029802322,0.125,val,255.94442606682105,345
0.1625,0.125,0.125,8,0.55,0.375,0.125,0.8375,0.8374999854713678,0.375,val,256.686293968464,346
0.2,0.0,0.75,8,0.55,0.5,0.475,1.225,1.2249999679625034,0.5,val,257.428161870107,347
0.15000000000000002,0.25,0.375,8,0.325,0.0,0.3,0.775,0.7749999985098839,0.0,val,258.1700297717499,348
0.1375,0.25,0.0,8,1.0,0.75,-0.03749999999999999,1.1,1.0999999716877937,0.75,val,258.91189767339284,349
0.15000000000000002,0.25,0.0,8,0.8875,0.75,0.15000000000000002,1.1875,1.187499982304871,0.75,val,259.65376557503583,350
0.08750000000000001,0.5,0.0,8,1.0,0.5,-0.012499999999999997,1.075,1.0749999806284904,0.5,val,260.3956334766788,351
0.17500000000000002,0.125,0.0,8,0.325,0.25,0.07500000000000001,0.5750000000000001,0.5749999918043613,0.25,val,261.13750137832176,352
0.15000000000000002,0.25,0.125,8,0.8875,0.75,0.2,1.2375,1.2374999793246388,0.75,val,261.87936927996475,353
0.1125,0.375,0.0,8,0.2125,0.125,-0.03749999999999999,0.2875,0.2874999977648258,0.125,val,262.6212371816076,354
0.1,0.125,0.0,8,1.0,0.875,-0.2375,0.8625,0.8624999970197678,0.875,val,263.3631050832506,355
0.2,0.0,0.0,8,0.4375,0.375,0.1,0.7375,0.7374999858438969,0.375,val,264.1049729848936,356
0.1375,0.25,0.0,8,0.2125,0.125,-0.01249999999999999,0.3375,0.337499993853271,0.125,val,264.84684088653654,357
0.2,0.0,0.0,8,0.4375,0.375,0.1,0.7375,0.7374999858438969,0.375,val,265.58870878817953,358
0.17500000000000002,0.125,0.0,8,0.2125,0.125,0.1,0.48750000000000004,0.4874999988824129,0.125,val,266.33057668982246,359
0.1625,0.125,0.0,8,0.2125,0.125,0.025000000000000005,0.4,0.3999999975785613,0.125,val,267.0724445914654,360
0.1625,0.125,0.0,8,1.0,0.875,0.08750000000000001,1.25,1.2499999701976776,0.875,val,267.8143124931084,361
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,268.5561803947513,362
0.2,0.0,0.0,8,0.2125,0.125,0.2,0.6125,0.6124999970197678,0.125,val,269.2980482963943,363
0.15000000000000002,0.25,0.0,8,0.2125,0.125,0.05,0.41250000000000003,0.4124999977648258,0.125,val,270.0399161980373,364
0.125,0.25,0.0,8,1.0,0.75,-0.0875,1.0375,1.0374999791383743,0.75,val,270.78178409968024,365
0.1625,0.125,0.0,8,1.0,0.875,6.938893903907228e-18,1.1625,1.1624999642372131,0.875,val,271.5236520013232,366
0.2,0.0,0.0,8,0.8875,0.875,0.1,1.1875,1.1874999590218067,0.875,val,272.2655199029661,367
0.2,0.0,0.0,8,0.34375,0.25,0.1,0.64375,0.6437499932944775,0.25,val,273.0073878046091,368
0.1,0.5,0.125,8,0.4375,0.25,0.1375,0.675,0.6749999858438969,0.25,val,273.7492557062521,369
0.17500000000000002,0.0,0.0,8,0.8875,0.875,6.938893903907228e-18,1.0625,1.062499973922968,0.875,val,274.491123607895,370
0.1875,0.0,0.0,8,0.55,0.5,0.06250000000000001,0.8,0.7999999858438969,0.5,val,275.232991509538,371
0.2,0.0,0.0,8,0.775,0.75,0.1125,1.0875,1.0874999687075615,0.75,val,275.97485941118094,372
0.125,0.375,0.0,8,0.2125,0.125,0.025,0.36250000000000004,0.36249999701976776,0.125,val,276.7167273128239,373
0.17500000000000002,0.125,0.125,8,0.1,0.0,0.225,0.5,0.5,0.0,val,277.45859521446687,374
0.1875,0.0,0.0,8,0.775,0.625,0.05,1.0125,1.0124999731779099,0.75,val,278.2004631161098,375
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,308.61704708347116,416
0.2,0.0,0.0,8,0.6625,0.625,0.1,0.9625,0.9624999724328518,0.625,val,309.3589149851141,417
0.125,0.375,0.0,8,0.1,0.0,0.025,0.25,0.2500000037252903,0.0,val,310.1007828867571,418
0.15000000000000002,0.25,0.0,8,0.8875,0.75,0.05,1.0875000000000001,1.087499961256981,0.75,val,310.8426507884,419
0.025,0.875,0.0,8,0.1,0.0,-0.07500000000000001,0.05,0.05000000074505806,0.0,val,311.584518690043,420
0.2,0.0,0.0,8,0.23125,0.125,0.1,0.53125,0.53125,0.125,val,312.326386591686,421
0.15000000000000002,0.25,0.0,8,0.2125,0.125,0.05,0.41250000000000003,0.4124999977648258,0.125,val,313.0682544933289,422
0.15000000000000002,0.25,0.0,8,0.1,0.0,0.05,0.30000000000000004,0.30000000447034836,0.0,val,313.81012239497187,423
0.0,1.0,0.0,8,0.1,0.0,-0.1,0.0,0.0,0.0,val,314.55199029661486,424
0.15000000000000002,0.25,0.0,8,0.1,0.0,0.05,0.30000000000000004,0.30000000447034836,0.0,val,315.2938581982578,425
0.2,0.0,0.0,8,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,316.0357260999008,426
0.17500000000000002,0.125,0.0,8,0.2125,0.125,0.08750000000000001,0.47500000000000003,0.4749999977648258,0.125,val,316.7775940015437,427
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,317.51946190318665,428
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,318.26132980482964,429
0.2,0.0,0.0,8,0.625,0.5,0.1,0.925,0.9249999821186066,0.5,val,319.0031977064726,430
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,319.74506560811557,431
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,320.4869335097585,432
0.2,0.0,0.0,8,0.4375,0.375,0.1,0.7375,0.7374999858438969,0.375,val,321.2288014114015,433
0.125,0.375,0.0,8,0.2125,0.125,0.025,0.36250000000000004,0.36249999701976776,0.125,val,321.9706693130444,434
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,322.71253721468736,435
0.17500000000000002,0.125,0.0,8,0.8875,0.875,0.07500000000000001,1.1375,1.1374999582767487,0.875,val,323.45440511633035,436
0.07500000000000001,0.625,0.0,8,0.1,0.0,-0.012499999999999997,0.1625,0.16250000149011612,0.0,val,324.19627301797334,437
0.2,0.0,0.0,8,0.4375,0.375,0.1,0.7375,0.7374999858438969,0.375,val,324.9381409196163,438
0.05,0.75,0.0,8,0.1,0.0,-0.05,0.1,0.10000000149011612,0.0,val,325.68000882125926,439
0.2,0.0,0.0,8,0.775,0.75,0.1,1.075,1.0749999657273293,0.75,val,326.4218767229022,440
0.2,0.0,0.0,8,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,327.16374462454513,441
0.15000000000000002,0.25,0.0,8,0.325,0.25,0.05,0.525,0.5249999910593033,0.25,val,327.9056125261881,442
0.15000000000000002,0.25,0.0,8,0.2125,0.125,0.0625,0.42500000000000004,0.42499999701976776,0.125,val,328.64748042783106,443
0.2,0.0,0.0,8,0.775,0.75,0.1,1.075,1.0749999657273293,0.75,val,329.38934832947405,444
0.15000000000000002,0.25,0.0,8,0.11875000000000001,0.0,0.05,0.31875000000000003,0.3187500052154064,0.0,val,330.131216231117,445
0.05,0.75,0.0,8,0.2125,0.125,-0.05,0.21250000000000002,0.21249999478459358,0.125,val,330.87308413275997,446
0.1,0.5,0.0,8,0.4375,0.375,0.0,0.5375,0.5374999828636646,0.375,val,331.6149520344029,447
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,332.35681993604584,448
0.2,0.0,0.0,8,0.8875,0.875,0.1,1.1875,1.1874999590218067,0.875,val,333.09868783768883,449
0.2,0.0,0.0,8,0.55,0.5,0.1,0.8500000000000001,0.8499999791383743,0.5,val,333.8405557393318,450
0.15000000000000002,0.25,0.0,8,0.8875,0.75,0.05,1.0875000000000001,1.087499961256981,0.75,val,334.58242364097475,451
0.125,0.375,0.0,8,0.23125,0.0,0.025,0.38125000000000003,0.3812500089406967,0.0,val,335.32429154261774,452
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,336.0661594442607,453
0.2,0.0,0.0,8,0.8875,0.875,0.1,1.1875,1.1874999590218067,0.875,val,336.8080273459036,454
0.2,0.0,0.0,8,0.55,0.5,0.1,0.8500000000000001,0.8499999791383743,0.5,val,337.5498952475466,455
0.2,0.0,0.0,8,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,338.29176314918953,456
0.1,0.5,0.0,8,0.55,0.5,0.0,0.65,0.6499999761581421,0.5,val,339.0336310508325,457
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,339.77549895247546,458
0.07500000000000001,0.625,0.0,8,0.2125,0.0,-0.025,0.2625,0.26250000670552254,0.0,val,340.5173668541184,459
0.2,0.0,0.0,8,0.2125,0.125,0.1,0.5125000000000001,0.5124999992549419,0.125,val,341.2592347557614,460
0.17500000000000002,0.125,0.0,8,0.1,0.0,0.07500000000000001,0.35000000000000003,0.3500000052154064,0.0,val,342.0011026574043,461
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,342.7429705590473,462
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,343.4848384606903,463
0.2,0.0,0.0,8,0.2125,0.125,0.1,0.5125000000000001,0.5124999992549419,0.125,val,344.22670636233323,464
0.2,0.0,0.0,8,0.775,0.75,0.1,1.075,1.0749999657273293,0.75,val,344.96857426397617,465
0.2,0.0,0.0,8,0.90625,0.875,0.1,1.20625,1.2062499597668648,0.875,val,345.71044216561916,466
0.17500000000000002,0.125,0.0,8,0.8875,0.875,0.07500000000000001,1.1375,1.1374999582767487,0.875,val,346.4523100672621,467
0.2,0.0,0.0,8,1.0,1.0,0.11250000000000002,1.3125,1.3124999552965164,1.0,val,347.1941779689051,468
0.17500000000000002,0.125,0.0,8,0.55,0.5,0.07500000000000001,0.8,0.7999999783933163,0.5,val,347.936045870548,469
0.2,0.0,0.0,8,0.55,0.5,0.1,0.8500000000000001,0.8499999791383743,0.5,val,348.677913772191,470
0.2,0.0,0.0,8,0.8875,0.875,0.1,1.1875,1.1874999590218067,0.875,val,349.41978167383394,471
0.1,0.5,0.0,8,0.1,0.0,0.0,0.2,0.20000000298023224,0.0,val,350.1616495754769,472
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,350.90351747711986,473
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,351.6453853787628,474
0.2,0.0,0.0,8,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,352.3872532804058,475
0.2,0.0,0.0,8,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,353.1291211820488,476
0.2,0.0,0.0,8,0.45625,0.375,0.1,0.7562500000000001,0.7562499865889549,0.375,val,353.87098908369165,477
0.15000000000000002,0.25,0.0,8,0.15625,0.0,0.05,0.35625,0.35625000670552254,0.0,val,354.61285698533464,478
