answer_format,extracted_none,format_ok,n,numeric,numeric_exact,reasoning_format,reward_recomputed,reward_total,robust_numeric_exact,role,rollouts_seen,trace_call_index
0.17680412371134022,0.11211340206185567,0.0,8,0.6114690721649485,0.5489690721649485,0.11855670103092786,0.9068298969072166,0.9068298787502668,0.5489690721649485,train,615.0084904620135,829
0.17603092783505156,0.11597938144329897,0.0,8,0.6033505154639175,0.5399484536082474,0.11829896907216497,0.897680412371134,0.897680394682726,0.5399484536082474,train,893.2089535781232,1204
0.17680412371134022,0.11211340206185567,0.0,8,0.6047036082474226,0.5425257731958762,0.11971649484536084,0.9012242268041237,0.901224209019703,0.5425257731958762,train,893.9508214797663,1205
0.17628865979381445,0.11469072164948453,0.0,8,0.5965850515463917,0.5335051546391752,0.11997422680412373,0.89284793814433,0.8928479208207699,0.5335051546391752,train,894.6926893814092,1206
0.17835051546391753,0.10438144329896908,0.0,8,0.6023840206185567,0.5399484536082474,0.12293814432989693,0.9036726804123711,0.9036726629044669,0.5399484536082474,train,895.4345572830521,1207
0.17860824742268042,0.10309278350515463,0.0,8,0.5950386597938144,0.5322164948453608,0.12384020618556703,0.8974871134020619,0.8974870962628461,0.5322164948453608,train,896.1764251846952,1208
0.17860824742268042,0.10309278350515463,0.0,8,0.5938788659793814,0.5309278350515464,0.12487113402061858,0.8973582474226804,0.8973582305599811,0.5309278350515464,train,896.918293086338,1209
0.17938144329896907,0.09922680412371133,0.0,8,0.6031572164948453,0.5412371134020618,0.12667525773195878,0.9092139175257733,0.9092139003788764,0.5412371134020618,train,897.660160987981,1210
0.17938144329896907,0.09922680412371133,0.0,8,0.6054768041237113,0.5438144329896907,0.127319587628866,0.9121778350515465,0.9121778178047965,0.5438144329896907,train,898.4020288896239,1211
0.17963917525773196,0.0979381443298969,0.0,8,0.6066365979381443,0.5463917525773195,0.12860824742268043,0.9148840206185568,0.914884003517746,0.5463917525773195,train,899.143896791267,1212
0.17938144329896907,0.09922680412371133,0.0,8,0.6008376288659794,0.5399484536082474,0.12873711340206187,0.9089561855670104,0.9089561688579312,0.5399484536082474,train,899.8857646929099,1213
0.17938144329896907,0.09922680412371133,0.0,8,0.6037371134020618,0.5425257731958762,0.12951030927835053,0.9126288659793815,0.9126288489937859,0.5425257731958762,train,900.6276325945529,1214
0.17938144329896907,0.09922680412371133,0.0,8,0.6025773195876288,0.5412371134020618,0.13041237113402065,0.9123711340206186,0.9123711172808153,0.5412371134020618,train,901.3695004961958,1215
0.17860824742268042,0.10309278350515463,0.0,8,0.5934922680412371,0.5309278350515464,0.12989690721649486,0.9019974226804124,0.9019974063861078,0.5309278350515464,train,902.1113683978389,1216
0.1791237113402062,0.10051546391752578,0.0,8,0.601610824742268,0.5399484536082474,0.1314432989690722,0.9121778350515465,0.9121778184960875,0.5399484536082474,train,902.8532362994818,1217
0.17860824742268042,0.10309278350515463,0.0,8,0.599291237113402,0.5373711340206185,0.13170103092783508,0.9096005154639176,0.909600499138889,0.5373711340206185,train,903.5951042011249,1218
0.17860824742268042,0.10309278350515463,0.0,8,0.5960051546391752,0.5335051546391752,0.13273195876288663,0.9073453608247424,0.9073453447685491,0.5335051546391752,train,904.3369721027677,1219
0.17860824742268042,0.10309278350515463,0.0,8,0.5936855670103093,0.5309278350515464,0.13376288659793817,0.906056701030928,0.906056685281975,0.5309278350515464,train,905.0788400044105,1220
0.17860824742268042,0.10309278350515463,0.0,8,0.5913659793814433,0.5283505154639175,0.1347938144329897,0.9047680412371135,0.9047680255649707,0.5283505154639175,train,905.8207079060536,1221
0.17860824742268042,0.10309278350515463,0.0,8,0.5890463917525773,0.5257731958762887,0.13582474226804125,0.903479381443299,0.9034793658479664,0.5257731958762887,train,906.5625758076965,1222
0.1791237113402062,0.10051546391752578,0.0,8,0.5878865979381444,0.5257731958762887,0.13711340206185568,0.9041237113402063,0.9041236958216837,0.5257731958762887,train,907.3044437093396,1223
0.1788659793814433,0.1018041237113402,0.0,8,0.5878865979381444,0.5244845360824743,0.13750000000000004,0.9042525773195877,0.9042525620622196,0.5244845360824743,train,908.0463116109825,1224
0.1788659793814433,0.1018041237113402,0.0,8,0.5867268041237114,0.5231958762886598,0.1382731958762887,0.9038659793814434,0.9038659643391436,0.5231958762886598,train,908.7881795126254,1225
0.1788659793814433,0.1018041237113402,0.0,8,0.5867268041237114,0.5231958762886598,0.1391752577319588,0.9047680412371135,0.904768026409882,0.5231958762886598,train,909.5300474142683,1226
0.17809278350515464,0.1056701030927835,0.0,8,0.5844072164948454,0.5180412371134021,0.13878865979381447,0.9012886597938145,0.9012886452507803,0.5180412371134021,train,910.2719153159114,1227
