call_index,completion_chars_mean,dataset_role,empty_response_rate,extracted_none_rate,format_accuracy,numeric_exact_rate,reward_mean,reward_std,sampled_rows
3192,1040.0,['train' 'train'],0.0,0.5,1.0,0.0,3.75,0.25,2
3193,598.0,['train' 'train'],0.0,0.0,1.0,0.0,3.75,0.25,2
3194,791.5,['train' 'train'],0.0,0.0,1.0,0.5,4.75,0.75,2
3195,569.0,['train' 'train'],0.0,1.0,0.5,0.0,2.0,1.5,2
3196,544.0,['train' 'train'],0.0,0.0,1.0,0.0,3.5,0.0,2
3197,741.0,['train' 'train'],0.0,0.0,0.5,0.0,2.0,1.5,2
3198,582.5,['train' 'train'],0.0,0.0,1.0,0.0,3.75,0.25,2
3199,575.0,['train' 'train'],0.0,1.0,1.0,0.0,3.75,0.25,2
3200,796.0,['train' 'train'],0.0,0.0,1.0,1.0,9.0,0.0,2
3201,676.5,['train' 'train'],0.0,0.0,1.0,0.5,6.25,2.75,2
3202,759.0,['train' 'train'],0.0,1.0,1.0,0.0,3.5,0.0,2
3203,1133.5,['train' 'train'],0.0,0.0,1.0,0.5,6.25,2.75,2
3204,987.5,['train' 'train'],0.0,0.5,1.0,0.5,6.5,2.5,2
3205,649.0,['train' 'train'],0.0,1.0,1.0,0.0,3.5,0.0,2
3206,742.0,['val' 'val'],0.0,0.5,1.0,0.0,3.5,0.0,2
3207,575.5,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3208,1176.5,['val' 'val'],0.0,1.0,0.5,0.0,1.75,2.25,2
3209,1280.5,['val' 'val'],0.0,0.5,1.0,0.5,6.25,2.75,2
3210,1111.0,['val' 'val'],0.0,1.0,1.0,0.0,3.75,0.25,2
3211,472.5,['val' 'val'],0.0,0.5,1.0,0.0,3.75,0.25,2
3212,574.5,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3213,646.0,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3214,720.5,['val' 'val'],0.0,1.0,1.0,0.0,3.75,0.25,2
3215,429.5,['val' 'val'],0.0,1.0,1.0,0.0,3.5,0.0,2
3216,601.0,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3217,578.0,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3218,528.0,['val' 'val'],0.0,0.5,0.5,0.5,3.0,1.0,2
3219,1089.5,['val' 'val'],0.0,0.5,1.0,0.5,6.5,2.5,2
3220,444.5,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3221,468.5,['val' 'val'],0.0,0.5,1.0,0.0,3.75,0.25,2
3222,500.0,['val' 'val'],0.0,0.0,1.0,1.0,5.5,0.0,2
3223,521.0,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3224,679.5,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3225,454.0,['val' 'val'],0.0,0.5,0.5,0.0,2.0,1.5,2
3226,945.0,['val' 'val'],0.0,1.0,0.5,0.0,2.5,1.5,2
3227,739.5,['val' 'val'],0.0,0.0,1.0,0.0,4.125,0.625,2
3228,560.0,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3229,846.0,['val' 'val'],0.0,0.5,1.0,0.0,3.75,0.25,2
3230,713.5,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3231,391.5,['val' 'val'],0.0,0.0,0.5,0.0,2.0,1.5,2
3232,613.5,['val' 'val'],0.0,0.0,0.5,0.0,2.25,1.75,2
3233,761.0,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3234,580.5,['val' 'val'],0.0,0.0,0.5,0.5,4.75,4.25,2
3235,561.0,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3236,543.5,['val' 'val'],0.0,1.0,0.5,0.0,2.0,1.5,2
3237,1039.5,['val' 'val'],0.0,0.5,1.0,0.0,3.5,0.0,2
3238,468.5,['val' 'val'],0.0,1.0,0.5,0.0,4.75,2.75,2
3239,660.0,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3240,642.0,['val' 'val'],0.0,0.0,1.0,0.0,4.375,0.375,2
3241,561.5,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3242,668.0,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3243,447.5,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3244,579.0,['val' 'val'],0.0,0.0,1.0,0.5,6.5,2.5,2
3245,568.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3246,539.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3247,799.0,['val' 'val'],0.0,1.0,1.0,0.0,3.0,0.0,2
3248,847.5,['val' 'val'],0.0,1.0,1.0,0.0,6.125,1.375,2
3249,705.5,['val' 'val'],0.0,1.0,1.0,0.0,4.875,0.125,2
3250,807.5,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3251,1008.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3252,792.0,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3253,361.0,['val' 'val'],0.0,1.0,0.0,0.0,2.0,0.0,2
3254,342.0,['val' 'val'],0.0,0.0,0.0,0.0,-0.5,1.0,2
3255,1703.5,['val' 'val'],0.0,1.0,0.0,0.0,0.25,0.75,2
3256,488.0,['val' 'val'],0.0,0.0,1.0,0.0,5.0,0.0,2
3257,492.0,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3258,1090.0,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3259,715.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3260,569.0,['val' 'val'],0.0,0.5,0.5,0.0,2.0,1.5,2
3261,474.5,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3262,799.5,['val' 'val'],0.0,0.0,1.0,0.0,4.125,0.625,2
3263,724.5,['val' 'val'],0.0,0.5,1.0,0.0,3.75,0.25,2
3264,775.0,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3265,588.5,['val' 'val'],0.0,0.0,0.5,0.0,2.0,1.5,2
3266,640.5,['val' 'val'],0.0,1.0,0.0,0.0,-0.5,0.0,2
3267,946.5,['val' 'val'],0.0,0.5,1.0,0.0,4.25,0.75,2
3268,364.5,['val' 'val'],0.0,1.0,0.5,0.0,2.0,1.5,2
3269,725.5,['val' 'val'],0.0,0.0,0.5,0.0,2.0,1.5,2
3270,609.0,['val' 'val'],0.0,0.0,0.5,0.0,2.25,1.75,2
3271,725.5,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3272,745.5,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3273,556.0,['val' 'val'],0.0,0.5,1.0,0.5,6.5,2.5,2
3274,703.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3275,635.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3276,758.0,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3277,608.0,['val' 'val'],0.0,0.0,1.0,0.0,4.125,0.625,2
3278,569.5,['val' 'val'],0.0,0.5,1.0,0.0,3.75,0.25,2
3279,699.0,['val' 'val'],0.0,0.5,0.5,0.5,4.75,4.25,2
3280,520.0,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3281,1829.0,['val' 'val'],0.0,0.5,0.5,0.0,1.0,2.5,2
3282,458.5,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3283,610.0,['val' 'val'],0.0,1.0,0.5,0.0,2.0,1.5,2
3284,806.0,['val' 'val'],0.0,1.0,1.0,0.0,3.75,0.25,2
3285,667.0,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3286,1020.5,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3287,360.5,['val' 'val'],0.0,0.5,1.0,0.5,6.25,2.75,2
3288,385.5,['val' 'val'],0.0,0.0,1.0,0.5,6.5,2.5,2
3289,622.0,['val' 'val'],0.0,1.0,1.0,0.0,3.5,0.0,2
3290,569.0,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3291,849.0,['val' 'val'],0.0,0.5,1.0,0.5,6.25,2.75,2
3292,389.0,['val' 'val'],0.0,0.0,0.5,0.0,2.25,1.75,2
3293,526.5,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3294,640.5,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3295,609.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3296,637.5,['val' 'val'],0.0,1.0,0.5,0.0,2.25,1.75,2
3297,785.0,['val' 'val'],0.0,0.5,0.5,0.5,4.25,4.75,2
3298,576.5,['val' 'val'],0.0,1.0,1.0,0.0,4.375,0.375,2
3299,474.5,['val' 'val'],0.0,0.5,1.0,0.5,6.5,2.5,2
3300,671.0,['val' 'val'],0.0,1.0,1.0,0.0,3.5,0.0,2
3301,1004.0,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3302,416.5,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3303,424.0,['val' 'val'],0.0,0.0,1.0,0.5,6.5,2.5,2
3304,592.5,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3305,322.0,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3306,576.5,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3307,637.0,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3308,838.5,['val' 'val'],0.0,1.0,1.0,0.0,3.5,0.0,2
3309,427.0,['val' 'val'],0.0,1.0,0.5,0.0,2.25,1.75,2
3310,1603.5,['val' 'val'],0.0,1.0,0.5,0.0,1.25,2.75,2
3311,727.0,['val' 'val'],0.0,1.0,1.0,0.0,3.75,0.25,2
3312,429.5,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3313,874.5,['val' 'val'],0.0,0.0,1.0,0.0,5.0,0.0,2
3314,1068.5,['val' 'val'],0.0,0.0,0.5,1.0,5.0,4.0,2
3315,778.0,['val' 'val'],0.0,0.0,1.0,0.0,4.25,0.75,2
3316,625.0,['val' 'val'],0.0,1.0,0.0,0.0,0.75,0.25,2
3317,1102.0,['val' 'val'],0.0,1.0,0.0,0.0,-0.5,0.0,2
3318,778.0,['val' 'val'],0.0,0.5,1.0,0.5,7.25,1.75,2
3319,696.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3320,1141.0,['val' 'val'],0.0,0.0,1.0,0.0,4.75,0.0,2
3321,912.0,['val' 'val'],0.0,0.5,0.5,0.0,2.75,0.75,2
3322,441.0,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3323,832.0,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3324,546.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3325,765.0,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3326,802.5,['val' 'val'],0.0,0.5,1.0,0.0,3.75,0.25,2
3327,837.5,['val' 'val'],0.0,1.0,0.5,0.0,3.0,1.0,2
3328,575.5,['val' 'val'],0.0,0.0,0.5,0.0,2.0,1.5,2
3329,1160.5,['val' 'val'],0.0,0.0,1.0,0.0,4.25,0.75,2
3330,455.5,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3331,354.5,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3332,569.5,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3333,985.0,['val' 'val'],0.0,0.5,1.0,0.0,3.75,0.25,2
3334,442.5,['val' 'val'],0.0,0.0,1.0,0.0,5.0,0.0,2
3335,896.0,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3336,416.5,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3337,381.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3338,580.5,['val' 'val'],0.0,0.0,1.0,0.5,6.5,2.5,2
3339,660.0,['val' 'val'],0.0,0.5,1.0,0.0,3.5,0.0,2
3340,363.5,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3341,472.5,['val' 'val'],0.0,0.0,1.0,0.0,4.375,0.375,2
3342,373.0,['val' 'val'],0.0,0.0,0.5,1.0,5.5,3.5,2
3343,578.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3344,1578.5,['val' 'val'],0.0,0.5,0.5,0.0,1.0,2.5,2
3345,538.0,['val' 'val'],0.0,0.0,0.5,0.0,1.5,2.0,2
3346,525.0,['val' 'val'],0.0,0.5,0.5,0.5,4.75,4.25,2
3347,749.5,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3348,1073.5,['val' 'val'],0.0,0.5,0.5,0.5,5.0,4.0,2
3349,490.0,['val' 'val'],0.0,1.0,0.5,0.0,1.75,2.25,2
3350,694.0,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3351,459.5,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3352,781.5,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3353,315.5,['val' 'val'],0.0,0.0,1.0,0.5,5.25,1.25,2
3354,335.0,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3355,717.5,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3356,717.0,['val' 'val'],0.0,0.5,1.0,0.5,6.5,2.5,2
3357,772.5,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3358,925.0,['val' 'val'],0.0,0.5,0.5,0.0,1.75,2.25,2
3359,667.5,['val' 'val'],0.0,0.5,1.0,0.0,3.5,0.0,2
3360,469.5,['val' 'val'],0.0,1.0,0.5,0.0,4.0,3.5,2
3361,665.0,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3362,664.0,['val' 'val'],0.0,0.5,1.0,0.5,6.25,2.75,2
3363,451.5,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3364,975.0,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3365,565.0,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3366,909.5,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3367,653.0,['val' 'val'],0.0,0.5,1.0,0.0,3.75,0.25,2
3368,644.5,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3369,936.0,['val' 'val'],0.0,0.0,1.0,0.5,6.5,2.5,2
3370,469.5,['val' 'val'],0.0,0.0,1.0,0.5,6.5,2.5,2
3371,299.0,['val' 'val'],0.0,0.0,1.0,0.5,6.5,2.5,2
3372,508.0,['val' 'val'],0.0,0.5,1.0,0.0,3.5,0.0,2
3373,602.5,['val' 'val'],0.0,0.5,0.5,0.0,2.0,1.5,2
3374,938.0,['val' 'val'],0.0,1.0,0.5,0.0,1.75,2.25,2
3375,690.5,['val' 'val'],0.0,1.0,1.0,0.0,3.5,0.0,2
3376,767.0,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3377,425.5,['val' 'val'],0.0,0.0,1.0,0.5,6.875,2.125,2
3378,453.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3379,506.0,['val' 'val'],0.0,1.0,0.0,0.0,0.5,0.0,2
3380,518.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3381,433.0,['val' 'val'],0.0,0.0,0.5,0.0,2.25,1.75,2
3382,763.0,['val' 'val'],0.0,1.0,0.5,0.0,2.0,1.5,2
3383,523.0,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3384,748.0,['val' 'val'],0.0,0.0,1.0,0.5,5.25,1.25,2
3385,654.5,['val' 'val'],0.0,1.0,1.0,0.0,6.25,1.25,2
3386,716.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3387,851.0,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3388,851.0,['val' 'val'],0.0,0.5,1.0,0.0,4.5,0.5,2
3389,379.0,['val' 'val'],0.0,0.0,1.0,0.5,6.5,2.5,2
3390,455.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3391,623.5,['val' 'val'],0.0,1.0,1.0,0.0,3.75,0.25,2
3392,553.5,['val' 'val'],0.0,0.5,1.0,0.0,4.75,0.75,2
3393,695.0,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3394,558.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3395,721.0,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3396,880.5,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3397,602.5,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3398,521.5,['val' 'val'],0.0,0.0,0.5,0.0,2.25,1.75,2
3399,1220.0,['val' 'val'],0.0,0.5,0.5,0.0,2.0,1.5,2
3400,685.0,['val' 'val'],0.0,0.5,1.0,0.5,6.25,2.75,2
3401,554.5,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3402,675.0,['val' 'val'],0.0,0.5,1.0,0.0,3.5,0.0,2
3403,436.5,['val' 'val'],0.0,0.0,1.0,0.5,6.5,2.5,2
3404,547.0,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3405,557.0,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3406,523.5,['val' 'val'],0.0,0.0,0.5,0.0,2.0,1.5,2
3407,1100.0,['val' 'val'],0.0,0.5,1.0,0.0,3.5,0.0,2
3408,517.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3409,457.5,['val' 'val'],0.0,0.0,1.0,0.0,4.25,0.75,2
3410,333.0,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3411,668.5,['val' 'val'],0.0,0.5,1.0,0.0,3.75,0.25,2
3412,660.5,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3413,833.0,['val' 'val'],0.0,0.0,0.5,0.5,2.75,0.75,2
3414,812.0,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3415,478.0,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3416,347.0,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3417,702.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3418,1240.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3419,575.5,['val' 'val'],0.0,0.5,0.5,0.0,2.0,1.5,2
3420,786.5,['val' 'val'],0.0,0.5,1.0,0.0,3.5,0.0,2
3421,904.5,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3422,630.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3423,760.5,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3424,433.5,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3425,1327.5,['val' 'val'],0.0,1.0,0.0,0.0,0.0,0.5,2
3426,978.0,['val' 'val'],0.0,0.5,1.0,0.5,8.25,0.75,2
3427,758.5,['val' 'val'],0.0,0.0,0.5,0.0,2.25,1.75,2
3428,1909.0,['val' 'val'],0.0,0.5,0.5,0.0,1.25,2.75,2
3429,514.0,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3430,961.0,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3431,730.0,['val' 'val'],0.0,1.0,1.0,0.0,3.5,0.0,2
3432,572.0,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3433,620.5,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3434,818.0,['val' 'val'],0.0,0.5,0.5,0.0,2.75,2.25,2
3435,1517.0,['val' 'val'],0.0,1.0,0.0,0.0,-0.5,1.0,2
3436,1912.0,['val' 'val'],0.0,0.5,0.5,0.5,3.75,5.25,2
3437,745.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3438,698.5,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3439,633.0,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3440,655.0,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3441,450.5,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3442,829.5,['val' 'val'],0.0,0.5,1.0,0.5,6.5,2.5,2
3443,446.0,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3444,648.0,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3445,1168.5,['val' 'val'],0.0,0.5,0.5,0.0,2.25,1.25,2
3446,573.5,['val' 'val'],0.0,0.5,1.0,0.0,4.0,0.0,2
3447,380.0,['val' 'val'],0.0,0.0,1.0,0.5,6.5,2.5,2
3448,932.0,['val' 'val'],0.0,1.0,0.0,0.0,0.0,0.5,2
3449,853.5,['val' 'val'],0.0,0.5,1.0,0.5,6.25,2.75,2
3450,808.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3451,634.0,['val' 'val'],0.0,1.0,0.5,0.0,2.25,1.75,2
3452,641.0,['val' 'val'],0.0,1.0,1.0,0.0,5.75,1.75,2
3453,526.0,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3454,511.0,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3455,604.5,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3456,370.5,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3457,656.0,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3458,620.5,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3459,717.0,['val' 'val'],0.0,0.5,1.0,0.0,3.5,0.0,2
3460,473.5,['val' 'val'],0.0,0.5,1.0,0.0,4.0,0.0,2
3461,727.5,['val' 'val'],0.0,1.0,1.0,0.0,3.5,0.0,2
3462,819.0,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3463,518.5,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3464,839.0,['val' 'val'],0.0,1.0,0.5,0.0,2.25,1.75,2
3465,449.5,['val' 'val'],0.0,0.0,0.0,0.0,0.5,0.0,2
3466,709.0,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3467,622.0,['val' 'val'],0.0,0.0,1.0,0.5,6.5,2.5,2
3468,930.0,['val' 'val'],0.0,0.5,1.0,0.0,3.75,0.25,2
3469,744.0,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3470,569.5,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3471,533.5,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3472,1382.5,['val' 'val'],0.0,1.0,0.5,0.0,1.0,2.5,2
3473,302.5,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3474,540.5,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3475,626.0,['val' 'val'],0.0,0.0,0.0,0.0,0.5,0.0,2
3476,725.5,['val' 'val'],0.0,0.0,0.5,0.0,2.625,2.125,2
3477,724.0,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3478,941.0,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3479,594.5,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3480,356.0,['val' 'val'],0.0,0.0,1.0,0.5,6.5,2.5,2
3481,698.0,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3482,686.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3483,560.5,['val' 'val'],0.0,0.0,1.0,0.5,6.5,2.5,2
3484,418.0,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3485,524.0,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3486,776.0,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3487,1124.0,['val' 'val'],0.0,0.5,0.5,0.5,4.75,4.25,2
3488,1088.5,['val' 'val'],0.0,0.0,1.0,0.0,3.0,0.5,2
3489,359.5,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3490,811.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3491,969.5,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3492,269.5,['val' 'val'],0.0,0.5,0.5,0.0,2.0,1.5,2
3493,384.5,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3494,656.0,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3495,398.5,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3496,750.0,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3497,698.0,['val' 'val'],0.0,1.0,0.5,0.0,2.0,1.5,2
3498,727.5,['val' 'val'],0.0,1.0,0.5,0.0,4.0,3.5,2
3499,528.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3500,839.5,['val' 'val'],0.0,0.0,1.0,0.0,4.5,0.5,2
3501,1392.0,['val' 'val'],0.0,0.5,0.5,0.5,5.0,4.0,2
3502,623.0,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3503,1042.5,['val' 'val'],0.0,0.5,1.0,0.5,8.25,0.75,2
3504,516.0,['val' 'val'],0.0,0.0,1.0,0.0,4.25,0.75,2
3505,436.0,['val' 'val'],0.0,1.0,0.0,0.0,0.5,0.0,2
3506,834.5,['val' 'val'],0.0,0.5,1.0,0.5,5.25,1.25,2
3507,611.0,['val' 'val'],0.0,0.0,1.0,0.0,3.75,0.25,2
3508,354.5,['val' 'val'],0.0,0.0,0.5,0.0,2.0,1.5,2
3509,593.5,['val' 'val'],0.0,0.5,1.0,0.5,6.5,2.5,2
3510,809.5,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3511,616.0,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3512,826.5,['val' 'val'],0.0,0.5,1.0,0.5,6.5,2.5,2
3513,439.5,['val' 'val'],0.0,1.0,0.0,0.0,0.0,0.5,2
3514,821.5,['val' 'val'],0.0,0.0,0.0,0.0,0.5,0.0,2
3515,798.5,['val' 'val'],0.0,1.0,1.0,0.0,3.25,0.25,2
3516,628.5,['val' 'val'],0.0,0.5,0.5,0.0,2.0,1.5,2
3517,543.5,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3518,429.5,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3519,712.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3520,325.5,['val' 'val'],0.0,0.5,0.5,0.0,2.0,1.5,2
3521,828.5,['val' 'val'],0.0,0.0,1.0,0.0,3.5,0.0,2
3522,570.0,['val' 'val'],0.0,0.0,1.0,0.5,6.5,2.5,2
3523,367.0,['val' 'val'],0.0,0.0,1.0,0.5,6.25,2.75,2
3524,625.0,['val' 'val'],0.0,0.0,1.0,0.0,4.0,0.0,2
3525,547.0,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3526,543.0,['val' 'val'],0.0,0.0,0.5,0.0,2.0,1.5,2
3527,361.0,['val' 'val'],0.0,1.0,1.0,0.0,4.0,0.0,2
3528,979.0,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
3529,621.0,['val' 'val'],0.0,0.0,1.0,1.0,9.0,0.0,2
